Initiative,0,0,0,0,0,0,0,0,0,0
Injektion,0,0,0,1,0,0,0,0,0,0
Inkompetenz,0,0,0,0,0,1,0,0,0,0
Inkonsistenz,0,0,0,0,0,1,0,0,0,0
Inkontinenz,0,0,0,0,0,0,0,0,1,0
Inkubation,0,0,0,0,0,0,0,0,0,0
Inkubus,0,0,1,1,0,1,0,0,0,0
Inland,0,0,0,0,0,0,0,0,0,0
Inlay,0,0,0,0,0,0,0,0,0,0
Innere,0,0,1,0,0,0,1,0,0,1
Innereien,0,0,0,0,0,0,1,0,0,0
Inneren,0,0,0,0,0,0,0,0,0,0
Innerhalb,0,0,0,0,0,0,0,0,0,0
Innings,0,0,0,0,0,0,0,0,0,0
Innovation,0,0,0,0,0,0,1,0,0,0
Insasse,0,0,1,1,0,1,0,0,0,0
Inschrift,0,0,0,0,0,0,0,0,0,0
Insekt,0,0,1,1,0,1,0,0,0,0
Insel,0,0,0,0,0,0,0,0,0,0
Inselchen,0,0,0,0,0,0,0,0,0,0
Insignien,0,0,0,0,0,0,1,0,0,0
Insolvenz,0,0,0,1,0,1,0,1,1,0
Inspektor,0,0,0,0,0,0,1,0,0,0
Inspiration,0,1,0,0,1,0,1,0,0,0
Instabilität,0,0,1,1,0,1,0,0,0,0
Installation,0,0,0,0,0,0,0,0,0,0
Installieren,0,1,0,0,0,0,0,0,0,0
Instinkt,0,0,0,0,0,0,0,0,0,0
Institut,0,0,0,0,0,0,0,0,0,1
Institution,0,0,0,0,0,0,0,0,0,0
Instrument,0,0,0,0,0,0,0,0,0,0
Instrumentalist,0,0,0,0,0,0,0,0,0,0
Instrumentalität,0,0,0,0,0,0,0,0,0,0
Insuffizienz,1,0,0,0,0,1,0,0,0,0
Integral-,0,0,0,0,0,0,0,0,0,0
Integration,0,0,0,0,0,0,0,0,0,0
Integrität,0,0,0,0,0,0,1,0,0,1
Intellekt,0,0,0,0,0,0,1,0,0,0
Intelligenz,0,0,0,1,1,0,1,0,0,1
Intensität,0,0,0,0,0,0,0,0,0,0
Interaktion,0,0,0,0,0,0,0,0,0,0
Interdependenz,0,0,0,0,0,0,0,0,0,0
Interesse,0,0,0,0,0,0,1,0,0,0
Interessenvertretung,1,1,0,0,1,0,1,0,0,1
Interferenz,0,0,0,0,0,1,0,0,0,0
Interferometer,0,0,0,0,0,0,0,0,0,0
International,0,0,0,0,0,0,0,0,0,0
Interpolation,0,0,0,0,0,0,0,0,0,0
Interpunktion,0,0,0,0,0,0,0,0,0,0
Intervall,0,0,0,0,0,0,0,0,0,0
Intervention,0,0,0,0,0,1,1,1,0,0
Interview,0,0,0,0,0,0,0,0,0,0
Interviewer,0,0,0,1,0,0,0,0,0,0
Intimität,0,0,0,0,0,0,0,0,0,0
Intoleranz,1,0,1,1,0,1,0,0,0,0
Intonation,0,0,0,0,0,0,1,0,0,0
Intrigen,0,1,0,1,0,1,0,0,1,0
Intuition,0,0,0,0,0,0,1,0,0,1
Invasion,1,0,0,0,0,1,0,0,0,0
Inventar,0,0,0,0,0,0,0,0,0,0
Investor,0,0,0,0,0,0,0,0,0,0
Involution,1,0,0,0,0,1,0,0,0,0
Inzest,1,0,1,1,0,1,0,1,0,0
Inzucht,0,0,0,0,0,0,0,0,0,0
Iris,0,0,0,1,0,0,0,0,0,0
Ironie,0,0,0,0,0,0,0,0,0,0
Irrationalität,0,0,0,0,0,1,0,0,0,0
Irre,0,0,0,0,0,0,0,0,0,0
Irrtum,0,0,0,0,0,1,0,0,0,0
Ischias,0,0,0,0,0,1,0,0,0,0
Isolation,0,0,0,0,0,1,0,1,0,0
Isolierung,0,0,0,0,0,0,0,0,0,1
Isomorphismus,0,0,0,0,0,0,0,0,0,0
Ja,0,0,0,0,0,0,1,0,0,0
Jab,1,0,0,0,0,0,0,0,0,0
Jack,0,0,0,0,0,0,0,0,0,0
Jackpot,0,1,0,0,1,0,1,0,1,0
Jade,0,0,0,0,0,0,0,0,0,0
Jagd,0,0,0,0,0,0,0,0,0,0
Jaguar,0,0,0,0,0,0,0,0,0,0
Jahr,0,0,0,0,0,0,0,0,0,0
Jahrbuch,0,0,0,0,0,0,0,0,0,0
Jahre,0,0,0,0,0,0,0,0,0,0
Jahreszeit,0,0,0,0,0,0,0,0,0,0
Jahrhundert,0,0,0,0,0,0,0,0,0,0
Jahrzehnt,0,0,0,0,0,0,0,0,0,0
Jakobsmuschel,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0
Jargon,0,0,0,0,0,1,0,0,0,0
Jaspis,0,0,0,0,0,0,0,0,0,0
Jay,0,0,0,0,0,0,0,0,0,0
Jeans,0,0,0,0,0,0,0,0,0,0
Jeep,0,0,0,0,0,0,0,0,0,0
Jenny,0,0,0,0,0,0,0,0,0,0
Jersey,0,0,0,0,0,0,0,0,0,0
Jet,0,0,0,0,0,0,0,0,0,0
Jimmy,0,0,0,0,0,0,0,0,0,0
Joch,0,0,0,0,0,0,0,0,0,0
Jock,0,0,0,0,0,0,0,0,0,0
Jockey,0,0,0,0,0,0,0,0,0,0
John,0,0,1,0,0,1,0,0,0,0
Joker,0,0,0,0,1,0,1,0,1,0
Jonglieren,0,0,0,0,0,0,0,0,0,0
Jornada,0,0,0,0,0,1,0,0,0,0
Jota,0,0,0,0,0,0,0,0,0,0
Journalismus,0,0,0,0,0,0,0,0,0,1
Journalist,0,0,0,0,0,0,1,0,0,0
Jubel,0,0,0,0,1,0,1,0,0,0
Jubiläum,0,0,0,0,1,0,1,0,1,0
Juckreiz,0,0,0,0,0,0,0,0,0,0
Jugend,0,0,0,0,0,0,0,0,0,0
Jugendliche,0,0,0,0,0,1,1,0,0,0
Jugendlicher,0,0,0,0,0,0,0,0,0,0
Jugendstil,0,0,0,0,0,0,0,0,0,0
Jumbo,0,0,0,0,0,0,0,0,0,0
Junge,0,0,0,0,0,0,0,0,0,0
Jungfer,0,0,0,1,0,1,0,1,0,0
Jungfrau,0,0,0,0,0,0,1,0,0,1
Jungfräulichkeit,0,1,0,0,0,0,1,0,0,0
Junggeselle,0,0,0,0,0,0,0,0,0,0
Jungtier,0,0,0,0,0,0,0,0,0,0
Junior,0,0,0,0,0,0,0,0,0,0
Junta,0,0,0,0,0,1,0,0,0,0
Jurisprudenz,0,0,0,0,0,0,0,1,0,0
Jurist,0,0,0,0,0,0,0,0,0,1
Jury,0,0,0,0,0,0,0,0,0,1
Justiz,0,1,0,0,0,0,0,0,0,1
Jute,0,0,0,0,0,0,0,0,0,0
Juwel,0,0,0,0,1,0,1,0,0,0
Juwelier,0,0,0,0,0,0,0,0,0,0
Jäger,0,1,0,1,0,1,0,1,0,0
Jägerin,1,0,1,1,0,1,0,1,1,0
Jährling,0,0,0,0,0,0,0,0,0,0
Jäten,0,0,0,0,0,0,0,0,0,0
Kabale,0,0,0,1,0,1,0,0,0,0
Kabel,0,0,0,0,0,0,0,0,1,0
Kabeljau,0,0,0,0,0,0,0,0,0,0
Kabine,0,0,0,0,0,0,0,0,0,0
Kabinett,0,0,0,0,0,0,1,0,0,1
Kacke,0,0,0,0,0,0,0,0,0,0
Kad,1,0,1,0,0,1,0,0,0,0
Kadenz,0,0,0,0,0,0,0,0,0,0
Kader,0,0,0,0,0,0,0,0,0,0
Kadett,0,0,0,0,0,0,0,0,0,0
Kaffee,0,0,0,0,0,0,0,0,0,0
Kai,0,0,0,0,0,0,0,0,0,0
Kaiser,0,0,0,0,0,0,0,0,0,0
Kaiserin,0,0,0,0,0,0,0,0,0,0
Kaiserliche,0,0,0,0,0,0,0,0,0,0
Kajak,0,0,0,0,0,0,0,0,0,0
Kakao,0,0,0,0,0,0,0,0,0,0
Kakophonie,1,0,1,0,0,1,0,0,0,0
Kalander,0,0,0,0,0,0,0,0,0,0
Kalb,0,0,0,0,1,0,1,0,0,1
Kalbfleisch,0,0,0,0,0,0,0,1,0,1
Kaleidoskop,0,0,0,0,0,0,0,0,0,0
Kalender,0,0,0,0,0,0,0,0,0,0
Kaliber,0,0,0,0,0,0,0,0,0,0
Kalligraphie,0,0,0,0,0,0,0,0,0,0
Kalorie,0,0,0,0,0,0,0,0,0,0
Kalorimeter,0,0,0,0,0,0,0,0,0,0
Kalt,0,0,0,0,0,0,1,0,0,0
Kamel,0,0,0,0,0,0,0,0,0,0
Kamerad,0,0,0,0,0,0,1,0,0,1
Kameramann,0,0,0,0,0,0,0,0,0,0
Kamin,0,0,0,0,0,0,0,0,0,0
Kamm,0,0,0,0,0,0,0,0,0,0
Kammer,0,0,0,0,0,0,0,0,0,0
Kammerdiener,0,0,0,0,0,0,0,0,0,0
Kammern,0,0,0,0,0,0,0,0,0,0
Kampagne,0,0,0,0,0,0,0,0,0,0
Kampf,1,0,0,0,0,1,0,0,0,0
Kanal,0,0,0,0,0,0,0,0,0,0
Kanalisation,0,0,1,0,0,1,0,0,0,0
Kanarienvogel,0,0,0,0,0,0,1,0,0,0
Kandidat,0,0,0,0,0,0,1,0,0,0
Kandidatur,0,0,0,0,0,0,0,0,0,0
Kanister,0,0,0,0,0,0,0,0,0,0
Kanji,0,0,0,0,0,0,0,0,0,0
Kannibale,0,0,1,1,0,1,0,0,0,0
Kannibalismus,0,0,1,0,0,1,0,0,0,0
Kanon,0,0,0,0,0,0,0,0,0,0
Kanone,1,0,0,1,0,1,0,0,0,0
Kanonen,0,0,0,0,0,0,0,0,0,1
Kanonier,0,0,0,0,0,0,0,0,0,0
Kante,0,0,0,0,0,0,0,0,0,0
Kanten,0,0,0,0,0,0,0,0,0,0
Kantine,0,0,0,0,0,0,0,0,0,0
Kanton,0,0,0,0,0,0,0,0,0,0
Kanu,0,0,0,0,0,0,0,0,0,0
Kanzel,0,0,0,0,0,0,1,0,0,0
Kanzler,0,0,0,0,0,0,0,0,0,1
Kap,0,0,0,0,0,0,0,0,0,0
Kapazität,0,0,0,0,0,0,0,0,0,0
Kapelle,0,0,0,0,0,0,0,0,0,0
Kapern,0,0,0,0,0,0,0,0,0,0
Kapitalist,0,0,0,0,0,0,1,0,0,0
Kapitel,0,0,0,0,0,0,0,0,0,0
Kapitol,0,0,0,0,0,0,0,0,0,0
Kapitulation,0,0,0,0,0,0,0,0,0,0
Kapitän,0,0,0,0,0,0,1,0,0,0
Kaplan,0,0,0,0,0,0,0,0,0,1
Kappen,0,0,0,0,0,0,0,0,0,0
Kapsel,0,0,0,0,0,0,0,0,0,0
Kapuze,1,0,1,1,0,1,0,0,0,0
Karaffe,0,0,0,0,0,0,0,0,0,0
Karamell,0,0,0,0,0,0,0,0,0,0
Karat,0,0,0,0,0,0,0,0,0,0
Kardinal,0,0,0,0,0,0,0,0,0,0
Kardiomyopathie,0,0,0,1,0,1,0,1,0,0
Karibu,0,0,0,0,0,0,0,0,0,0
Karies,0,0,1,0,0,1,0,0,0,0
Karikatur,0,0,0,0,0,1,0,0,0,0
Karkasse,0,0,1,1,0,1,0,1,0,0
Karma,0,0,0,0,0,0,0,0,0,0
Karosserie,0,0,0,0,0,0,0,0,0,0
Karren,0,0,1,0,0,0,0,0,0,0
Karte,0,0,0,0,0,0,0,0,0,0
Kartell,0,0,0,0,0,1,0,0,0,0
Karten,0,0,0,0,0,0,0,0,0,0
Kartographie,0,0,0,0,0,0,0,0,0,0
Kartusche,0,0,0,0,0,0,0,0,0,0
Karussell,0,0,0,0,0,0,0,0,0,0
Karzinom,0,0,0,1,0,1,0,1,0,0
Kaschmir,0,0,0,0,0,0,0,0,0,0
Kasein,0,0,0,0,0,0,0,0,0,0
Kasino,0,0,0,0,0,0,0,0,0,0
Kaskade,0,0,0,0,0,0,1,0,0,0
Kasse,1,1,0,1,1,0,1,0,0,1
Kassenbon,0,0,0,0,0,0,0,0,0,0
Kassierer,0,0,0,0,0,0,0,0,0,1
Kastanie,0,0,0,0,0,0,0,0,0,0
Kaste,0,0,0,0,0,1,0,0,0,0
Kasten,0,0,0,0,0,0,0,0,0,0
Katabolismus,0,0,0,0,0,0,0,0,0,0
Katalog,0,0,0,0,0,0,0,0,0,0
Katalyse,0,0,0,0,0,0,0,0,0,0
Katamaran,0,0,0,0,0,0,0,0,0,0
Katapult,0,0,0,0,0,0,0,0,0,0
Katarakt,0,1,0,1,0,1,0,1,0,0
Katastrophe,1,0,1,1,0,1,0,1,1,0
Katechismus,0,0,1,0,0,0,0,0,0,0
Kategorie,0,0,0,0,0,0,0,0,0,0
Kater,0,0,0,0,0,0,0,0,0,0
Kathedrale,0,0,0,0,1,0,1,0,0,1
Katheter,0,0,0,0,0,1,0,0,0,0
Kattun,0,0,0,0,0,0,0,0,0,0
Katze,0,0,0,0,0,0,0,0,0,0
Katzen,0,0,0,0,0,0,0,0,0,0
Katzenminze,0,0,0,0,0,0,0,0,0,0
Kauderwelsch,1,0,0,0,0,1,0,0,0,0
Kauf,0,0,0,0,0,0,0,0,0,0
Kaufen,0,0,0,0,0,0,0,0,0,0
Kausalität,0,0,0,0,0,0,0,0,0,0
Kaution,0,0,0,0,0,0,0,0,0,0
Kavallerie,0,0,0,0,0,0,0,0,0,0
Kegel,0,0,0,0,0,0,0,0,0,0
Kehle,0,0,0,0,0,0,0,0,0,0
Keil,0,0,0,0,0,0,0,0,0,0
Keim,0,1,1,0,0,0,0,0,0,0
Keimung,0,1,0,0,0,0,0,0,0,0
Kelch,0,0,0,0,0,0,0,0,0,0
Kelle,0,0,0,0,0,0,0,0,0,0
Keller,0,0,0,0,0,0,0,0,0,0
Kellner,0,0,0,0,0,0,0,0,0,0
Ken,0,0,0,0,0,0,1,0,0,0
Kenner,0,0,0,0,1,0,1,0,0,1
Kennzeichen,0,0,0,0,0,0,0,0,0,0
Keramik,0,0,0,0,0,0,0,0,0,0
Kerl,0,0,0,0,0,0,0,0,0,0
Kerle,0,0,0,0,0,0,0,0,0,0
Kern,0,0,0,0,0,0,0,0,0,0
Kernel,0,0,0,0,0,0,0,0,0,0
Kernschmelze,0,0,0,0,0,1,0,1,0,0
Kerosin,0,0,0,1,0,0,0,0,0,0
Kerze,0,0,0,0,0,0,0,0,0,0
Kerzenlicht,0,0,0,0,0,0,0,0,0,0
Kessel,0,0,0,0,0,0,0,0,0,0
Kesselplatte,0,0,0,0,0,1,0,0,0,0
Kette,0,0,0,0,0,0,0,0,0,0
Ketzer,0,0,1,0,0,1,0,0,0,0
Ketzerei,0,0,0,0,0,1,0,0,0,0
Keuchhusten,0,0,0,0,0,1,0,0,0,0
Keuschheit,0,1,0,0,0,0,1,0,0,1
Khan,0,0,0,1,0,0,0,0,0,1
Kichern,0,1,0,0,1,0,1,0,1,1
Kiefer,0,0,0,0,0,0,0,0,0,0
Kiel,0,0,0,0,0,0,0,0,0,0
Kieme,0,0,0,0,0,0,0,0,0,0
Kiemen,0,0,0,0,0,0,0,0,0,0
Kies,0,0,0,0,0,0,0,0,0,0
Kieselstein,0,0,0,0,0,0,0,0,0,0
Kilogramm,0,0,0,0,0,0,0,0,0,0
Kilometer,0,0,0,0,0,0,0,0,0,0
Kilometerstand,0,0,0,0,0,0,0,0,0,0
Kilometerzähler,0,0,0,0,0,0,0,0,0,0
Kilt,0,0,0,0,0,0,0,0,0,0
Kimono,0,0,0,0,0,0,0,0,0,0
Kind,0,1,0,0,1,0,1,0,0,0
Kinderbett,0,0,0,0,0,0,0,0,0,0
Kindergarten,0,0,0,0,0,0,0,0,0,0
Kindestötung,1,1,1,1,0,1,0,1,0,0
Kindheit,0,0,0,0,0,0,0,0,0,0
Kinematik,0,0,0,0,0,0,0,0,0,0
Kinematographie,0,0,0,0,0,0,0,0,0,0
Kino,0,0,0,0,0,0,0,0,0,0
Kiosk,0,0,0,0,0,0,0,0,0,0
Kirche,0,1,0,0,1,0,1,0,0,1
Kirchenschiff,0,0,0,0,0,0,0,0,0,0
Kirchhof,0,0,0,0,0,0,0,0,0,0
Kirchturm,0,0,0,0,0,0,0,0,0,0
Kirsche,0,0,0,0,0,0,1,0,0,0
Kissen,0,0,0,0,0,0,1,0,0,0
Kissenbezug,0,0,0,0,0,0,0,0,0,0
Kiste,0,0,0,0,0,0,0,0,0,0
Kitt,0,0,0,0,0,0,0,0,0,0
Kittel,0,0,0,0,0,0,0,0,0,0
Kitz,0,0,0,0,0,1,0,0,0,0
Klage,0,0,0,0,0,0,0,0,0,0
Klammer,0,0,0,0,0,0,0,0,0,0
Klammern,0,0,0,0,0,0,0,0,0,0
Klang,0,0,0,0,0,0,0,0,0,0
Klappe,0,0,0,0,0,1,0,0,0,0
Klapperschlange,0,0,0,1,0,0,0,0,0,0
Klarheit,0,0,0,0,0,0,0,0,0,0
Klarin,0,0,0,0,0,0,0,0,0,0
Klarinette,0,0,0,0,0,0,0,0,0,0
Klasse,0,0,0,0,0,0,0,0,0,0
Klassiker,0,0,0,0,1,0,1,0,0,0
Klaue,1,0,0,1,0,1,0,0,0,0
Klausel,0,0,0,0,0,0,0,0,0,0
Klauseln,0,0,0,0,0,0,0,0,0,0
Klavier,0,0,0,0,0,0,0,0,0,0
Kleber,0,0,0,0,0,0,0,0,0,0
Klebstoff,0,0,0,0,0,0,0,0,0,0
Klecks,0,0,1,1,0,1,0,0,0,0
Kleeblatt,0,0,0,0,0,0,0,0,0,0
Kleid,0,0,0,0,0,0,0,0,0,0
Kleiderschrank,0,0,0,0,0,0,0,0,0,0
Kleidung,0,0,0,0,0,0,0,0,0,0
Kleidungsstück,0,0,0,0,0,0,0,0,0,0
Kleie,0,0,1,0,0,0,0,0,0,0
Kleinbus,0,0,0,0,0,0,0,0,0,0
Kleingeld,0,0,0,0,0,0,0,0,0,0
Kleinigkeit,0,0,0,0,0,1,0,0,0,0
Kleinigkeiten,0,0,0,0,0,0,0,0,0,0
Kleinkind,0,1,0,1,1,0,1,0,1,0
Klemme,0,0,0,0,0,0,0,0,0,0
Klerus,0,0,0,0,0,0,0,0,0,0
Klient,0,0,0,0,0,0,0,0,0,0
Klientel,0,0,0,0,0,0,0,0,0,0
Klima,0,0,0,0,0,0,0,0,0,0
Klimatologie,0,0,0,0,0,0,0,0,0,0
Klinge,0,0,0,0,0,0,0,0,0,0
Klingeln,0,0,0,0,0,0,0,0,0,0
Klingelton,1,0,0,0,0,1,0,0,0,0
Klo,0,0,1,0,0,1,0,0,0,0
Kloster,0,0,0,0,0,1,0,0,0,0
Kluft,0,0,0,1,0,0,0,0,0,0
Klugheit,0,0,0,0,0,0,1,0,0,0
Klumpen,0,0,0,0,0,1,0,0,0,0
Kläger,0,0,0,0,0,1,0,0,0,0
Knall,1,0,1,1,0,1,0,1,1,0
Knaller,1,1,0,1,0,1,0,0,1,0
Knappe,0,0,0,0,0,0,0,0,0,0
Knappheit,1,0,0,1,0,1,0,1,0,0
Knarren,0,0,0,0,0,1,0,0,0,0
Knecht,0,0,0,0,0,1,0,0,0,1
Knechtschaft,0,0,0,1,0,1,0,1,0,0
Kneifen,0,0,0,0,0,0,0,0,0,0
Kneipe,0,0,0,0,0,0,0,0,0,0
Knick,0,0,0,0,0,0,0,0,0,0
Knie,0,0,0,0,0,0,0,0,0,0
Knirschen,1,0,0,0,0,1,0,0,0,0
Knoblauch,0,0,0,0,0,0,0,0,0,0
Knochen,0,0,0,0,0,0,0,0,0,0
Knopf,0,0,0,0,0,0,0,0,0,0
Knopfleiste,0,0,0,0,0,0,0,0,0,0
Knorpel,0,0,0,0,0,0,0,0,0,0
Knospe,0,0,0,0,0,0,0,0,0,0
Knoten,0,0,0,0,0,0,0,0,0,0
Knurren,1,0,1,1,0,1,0,0,0,0
Knöchel,0,0,0,0,0,0,0,0,0,0
Knötchen,0,0,0,0,0,0,0,0,0,0
Koalition,0,0,0,0,0,0,1,0,0,0
Kobalt,0,0,0,0,0,0,0,0,0,0
Kobold,0,0,1,1,0,1,0,0,0,0
Kobra,0,0,0,1,0,0,0,0,0,0
Koch,0,0,0,0,0,0,0,0,0,0
Kochen,0,0,1,0,0,1,0,0,0,0
Kochfeld,0,0,0,0,0,0,0,0,0,0
Kochsalzlösung,0,0,0,0,0,0,0,0,0,0
Kodex,0,0,0,0,0,0,0,0,0,0
Kodifizierung,0,0,0,0,0,0,0,0,0,0
Koeffizient,0,0,0,0,0,0,0,0,0,0
Koexistenz,0,0,0,0,0,0,0,0,0,0
Kohl,0,0,0,0,0,0,0,0,0,0
Kohle,0,0,0,0,0,0,0,0,0,0
Kohlenstoff,0,0,0,0,0,0,0,0,0,0
Kohorte,0,0,0,0,0,0,0,0,0,0
Kohärenz,0,0,0,0,0,0,1,0,0,0
Koje,0,0,0,0,0,0,0,0,0,0
Kojote,0,0,0,1,0,0,0,0,0,0
Kokain,0,0,0,0,0,1,0,1,0,0
Kokon,0,0,0,0,0,0,0,0,0,0
Koks,0,0,0,0,0,0,0,0,0,0
Kolben,0,0,0,0,0,0,0,0,0,0
Kolibri,0,0,0,0,0,0,0,0,0,0
Kolik,0,0,0,0,0,1,0,0,0,0
Kollation,0,0,0,0,0,0,0,0,0,0
Kollege,0,0,0,0,0,0,0,0,0,0
Kollegium,0,0,0,0,0,0,0,0,0,0
Kollektiv,0,0,0,0,0,0,0,0,0,0
Kollektor,0,0,0,0,0,0,0,0,0,0
Kollision,1,0,0,0,0,1,0,0,0,0
Kollokation,0,0,0,0,0,0,0,0,0,0
Kolonie,0,0,0,0,0,0,0,0,0,0
Kolophon,0,0,0,0,0,0,0,0,0,0
Koma,0,0,0,1,0,1,0,1,0,0
Kombination,0,0,0,0,0,0,0,0,0,0
Komet,0,0,0,0,0,0,0,0,0,0
Komfort,0,1,0,0,1,0,1,0,0,1
Komitee,0,0,0,0,0,0,0,0,0,1
Komma,0,0,0,0,0,0,0,0,0,0
Kommandant,0,0,0,0,0,0,1,0,0,1
Kommen,0,1,0,0,0,0,0,0,0,0
Kommentar,0,0,0,0,0,0,0,0,0,0
Kommentator,0,0,0,0,0,0,1,0,0,0
Kommissar,0,0,0,0,0,0,0,0,0,0
Kommission,0,0,0,0,0,0,0,0,0,1
Kommode,0,0,0,0,0,0,0,0,0,0
Kommodore,0,0,0,0,0,0,1,0,0,1
Kommune,0,0,0,0,0,0,0,0,0,0
Kommunikation,0,0,0,0,0,0,0,0,0,1
Kommunismus,1,0,0,1,0,1,0,1,0,0
Kommunist,0,0,0,0,0,1,0,0,0,0
Kommutierung,0,0,0,0,0,0,1,0,0,0
Komp,0,0,0,0,0,0,0,0,0,0
Kompaktheit,0,0,0,0,0,0,0,0,0,0
Kompass,0,0,0,0,0,0,0,0,0,1
Kompatibilität,0,0,0,0,0,0,1,0,0,0
Kompendium,0,0,0,0,0,0,0,0,0,0
Kompetenz,0,0,0,0,0,0,1,0,0,1
Komplex,0,0,0,0,0,0,0,0,0,0
Komplexität,0,0,0,0,0,1,0,0,0,0
Komplikation,0,0,0,0,0,1,0,0,0,0
Kompliment,0,1,0,0,1,0,1,0,1,1
Komponente,0,0,0,0,0,0,0,0,0,0
Komponist,0,0,0,0,0,0,1,0,0,0
Komposition,0,0,0,0,0,0,0,0,0,0
Kompost,0,0,1,0,0,1,0,0,0,0
Kompresse,1,0,0,0,0,0,0,0,0,0
Kompression,0,0,0,0,0,0,0,0,0,0
Kompromiss,0,0,0,0,0,0,0,0,0,0
Komödie,0,0,0,0,0,0,0,0,0,0
Kondensation,0,0,0,0,0,0,0,0,0,0
Konferenz,0,0,0,0,0,0,0,0,0,0
Konfession,0,0,0,0,0,0,0,0,0,0
Konflikt,1,0,0,1,0,1,0,1,0,0
Konformation,0,0,0,0,0,0,0,0,0,0
Konformität,0,0,0,0,0,0,1,0,0,0
Konglomerat,0,0,0,0,0,0,0,0,0,1
Kongress,0,0,1,0,0,0,0,0,0,1
Kongress-,0,0,0,0,0,0,0,0,0,0
Kongressabgeordnete,0,0,0,0,0,0,0,0,0,1
Kongruenz,0,0,0,0,0,0,1,0,0,1
Konjugation,0,0,0,0,0,0,0,0,0,0
Konjunktiv,0,0,0,0,0,0,0,0,0,0
Konklave,0,0,0,0,0,0,0,0,0,0
Konkordanz,0,0,0,0,0,0,1,0,0,1
Konkurs,1,0,1,1,0,1,0,1,0,0
Konservatismus,0,0,0,0,0,0,0,0,0,0
Konserven,0,0,0,0,0,0,0,0,0,0
Konservierungsmittel,0,1,0,0,1,0,1,0,1,1
Konsistenz,0,0,0,0,0,0,1,0,0,1
Konsole,0,0,0,0,0,0,1,1,0,0
Konsolidierung,0,0,0,0,0,0,0,0,0,0
Konsonant,0,0,0,0,0,0,1,0,0,0
Konstante,0,0,0,0,0,0,1,0,0,1
Konstanz,0,0,0,0,0,0,1,0,0,1
Konstellation,0,0,0,0,0,0,0,0,0,0
Konstruktion,0,0,0,0,0,0,0,0,0,0
Konsul,0,0,0,0,0,0,0,0,0,1
Kontakt,0,0,0,0,0,0,1,0,0,0
Kontamination,0,0,1,0,0,1,0,0,0,0
Konten,0,0,0,0,0,0,0,0,0,1
Kontext,0,0,0,0,0,0,0,0,0,0
Kontinent,0,0,0,0,0,0,0,0,0,0
Kontinenz,0,0,0,0,0,0,0,0,0,0
Kontingent,0,1,0,0,0,0,0,0,0,0
Kontingenz,0,0,0,0,0,0,0,0,0,0
Kontinuität,0,0,0,0,0,0,0,0,0,0
Konto,0,0,0,0,0,0,0,0,0,1
Kontraktion,0,0,0,0,0,0,0,0,0,0
Kontrast,0,0,0,0,0,0,0,0,0,0
Kontrolle,0,0,0,0,0,0,0,0,0,0
Kontroverse,0,0,0,0,0,1,0,0,0,0
Kontur,0,0,0,0,0,0,1,0,0,0
Konvektion,0,0,0,0,0,0,0,0,0,0
Konvention,0,0,0,0,0,0,1,0,0,0
Konvergenz,0,1,0,0,0,0,0,0,0,0
Konvertieren,0,0,0,0,0,0,1,0,0,0
Konvexität,0,0,0,0,0,0,0,0,0,0
Konvoi,0,0,0,0,0,0,0,0,0,0
Konzentration,0,0,0,0,0,0,0,0,0,0
Konzeption,0,0,0,0,0,0,0,0,0,0
Konzern,0,0,0,0,0,0,1,0,0,1
Konzert,0,0,0,0,0,0,0,0,0,0
Konzession,0,0,0,0,0,0,0,0,0,0
Koop,1,0,1,0,0,1,0,0,0,0
Kooperative,0,0,0,0,0,0,1,0,0,1
Koordinate,0,0,0,0,0,0,0,0,0,0
Kopf,0,0,0,0,0,0,0,0,0,0
Kopfbedeckung,0,0,0,0,0,0,0,0,0,0
Kopfgeld,0,1,0,0,1,0,1,0,0,1
Kopfhaut,0,0,0,0,0,0,0,0,0,0
Kopfkissen,0,0,0,0,0,0,1,0,0,0
Kopfsalat,0,0,0,0,0,0,0,0,0,0
Kopfschmerzen,0,0,0,0,0,1,0,0,0,0
Kopfschmuck,0,0,0,0,0,0,0,0,0,0
Kopfsteinpflaster,0,0,0,0,0,0,0,0,0,0
Kopieren,0,0,0,0,0,1,0,0,0,0
Koppel,0,0,0,0,0,0,0,0,0,0
Koralle,0,0,0,0,0,0,0,0,0,0
Korb,0,0,0,0,0,0,0,0,0,0
Kordon,0,0,0,0,0,0,0,0,0,0
Kork,0,0,0,0,0,0,0,0,0,0
Korkenzieher,0,0,0,0,0,0,0,0,0,0
Korn,0,0,0,0,0,0,0,0,0,0
Kornett,0,0,0,0,0,0,0,0,0,0
Korporal,0,0,0,0,0,1,0,0,0,0
Korps,0,0,0,0,0,0,0,0,0,0
Korpus,0,0,0,0,0,0,0,0,0,0
Korrektiv,0,0,0,0,0,0,1,0,0,0
Korrektur,0,0,0,0,0,1,0,0,0,0
Korrelat,0,0,0,0,0,0,0,0,0,0
Korrelation,0,0,0,0,0,0,0,0,0,0
Korrespondent,0,0,0,0,0,0,0,0,0,0
Korrespondenz,0,1,0,0,0,0,1,0,0,0
Korrosion,0,0,0,0,0,1,0,0,0,0
Korruption,0,0,1,0,0,1,0,0,0,0
Kors,0,0,0,0,0,0,0,1,0,0
Korsett,0,0,0,0,0,0,0,0,0,0
