id,description,anger,fear,surprise,sadness,joy,disgust,envy,jealousy,other
1.35441151989169E+018,"Das ist ja wohl ein schlechter Scherz.\n\nWenn DAS die Begründung ist, vor alles immer ""Mensch"" setzen zu wollen, dann wurden VIELE ENTSCHEIDENDE Dinge *NICHT* verstanden.\nIch wüsste übrigens nicht, dass Juden sich nicht mehr Juden nennen würden.\n\nImmer dieses von ""oben herab"" BAH. https://t.co/8nqVE4dtwa",,,,,,,,,
1.35439749523375E+018,"Von Berlin aus wurde der Holocaust geplant, das millionenfache Morden befehligt. #NieWieder heißt: Solidarität mit Jüdinnen und Juden, mit jüdischem Leben heute! Allen Verschwörungsmythen, jedem Antisemitismus, Rassismus, Faschismus &amp;Rechtsradikalismus entgegentreten! #weremember https://t.co/RQhrHa2sIm",,,,,,,,,
1.35438872521678E+018,"Politiker wie @HeikoMaas, die heute kurz Schilder mit ""We remember"" oder ""Nie wieder"" hochhalten, haben gleichzeitig zugelassen, dass z.B. in bestimmten Einwanderervierteln Berlins seit Jahren eine Lage entstand, in der Juden besser nicht mit einer Kippa auf die Straße gehen.",,,,,,,,,
1.35438370230285E+018,"@jusos @jan_buehlbecker Nicht nur die. Auch Islamistische Gruppen wie die Fatah haben Juden ermordet und werden nur dank der IDF daran gehindert, weitere zu ermorden.",,,,,,,,,
1.35437892973855E+018,"Herr #Schäuble, dass deutsche #Juden über Auswanderung nachdenken, hat weder etwas mit #Nazis noch mit #Reichsbürgern zu tun. Beide Gruppen sind mir noch nicht begegnet. Der neu erwachte #Antisemitismus wird erst seit ein paar Jahren nach #Deutschland importiert.\n\n#Auschwitz",,,,,,,,,
1.35437588682134E+018,@Die_Gruenen @PrimeiroLopez @Afelia Wo seid ihr hier? \n\nhttps://t.co/1gbvHmlYfh\n\nhttps://t.co/G1226UKjE5  \nhttps://t.co/Y6cpiYR3JK - Graue W�lfe | Eine Chronologie der stillen Macht \n\n https://t.co/Kv78Hk7xtd \n\nhttps://t.co/LGv5q6Gs9D \n\nhttps://t.co/QUOqsLAC9R  \n\nhttps://t.co/Psb7Mm3auf \n\nhttps://t.co/QwCh7nYvfn,,,,,,,,,
1.35436403937217E+018,#WeRemember: Über die Kraft der #Lebensmelodien ein Gespräch mit @MichaelMRaddatz im @rbbinforadio und das heutige Konzert aus der Berliner Synagoge Pestalozzistr. @rbbKultur überträgt um 20.04 Uhr. \nhttps://t.co/xAGP94lLIW\n@ekbo_de @EvAkad_Berlin @JuedischeOnline @Alhambra_eV,,,,,,,,,
1.35434239166324E+018,"„Es ist geschehen, und folglich kann es wieder geschehen.“ [Primo Levi]\n\nHeute vor 76 wurde das Konzentrations- &amp; Vernichtungslager Auschwitz von Truppen der Roten Armee befreit. Im Lagerkomplex Auschwitz wurden 1,1 Millionen Menschen, die meisten davon Jüdinnen &amp; Juden, https://t.co/2RvaZhYJXu",,,,,,,,,
1.35432531549821E+018,"Im Zweiten Weltkrieg wurden sechs Millionen jüdische Männer, Frauen und Kinder ermordet. René de Weck informierte den Bundesrat schon 1941 über den Schrecken. Sein Beispiel zeigt, wie wichtig diplomatische Aussenposten als Frühwarnsystem sein können.\n\nhttps://t.co/EG7chgzMtN",,,,,,,,,
1.35413524245873E+018,"„Die Wahrheit ist, der Antisemit braucht keinen Grund, Antisemit zu sein. Er braucht nicht einmal Juden dazu.“ 👉 Einfach nur so - Harry Bergmann - https://t.co/d3NrEzqByQ #weremember https://t.co/VqBCs3cYIX",,,,,,,,,
1.35410320529103E+018,"@NorbertBolz ""Adel verpflichtet""\nEliten humanistischer Gesellschaften haben eine besondere Verantwortung weniger Privilegierte zu freiem Leben zu befähigen und zu ermutigen (nicht zu zwingen).\nUmgekehrt:\nHaben die ""dummen Juden"" sich den Nazis gefügt?\nManches ist auch mehr Alibi als klug.",,,,,,,,,
1.35363608700093E+018,"Zu viele Juden in der Biden-Administration, sagt die Türkei | Israel Heute https://t.co/4Ljvbo6tCo",,,,,,,,,
1.35358976785896E+018,"Die 1700 Jahre Juden in Deutschland als Jubiläum zu besprechen ist seltsam, denn jubeln können wir nur über die Tatsache, dass wir all das überlebt haben,nicht, weil die Juden etwa „so große Beiträge“ zur deutschen Kultur geleistet hätten, sondern weil wir trotzdem noch da sind.",,,,,,,,,
1.35351077709801E+018,"Wir, 17 junge Journalist:innen der @asakademie, haben ein Videoprojekt zum alltäglichen Antisemitismus in Deutschland erarbeitet – mit Jüdinnen und Juden aus ganz Deutschland, umgesetzt mit Schauspieler:innen und Expert:innen. Am Dienstag geht’s los! #JederVierte https://t.co/UlJfkBfzxd",,,,,,,,,
1.35335133233854E+018,Frankreich geht mittlerweile entschieden gegen muslimische Antisemiten vor. Deutsche Regierung wäre entsetzt und hilflos....  https://t.co/eEtgzf3g8u,,,,,,,,,
1.35312922146866E+018,"@annakatrein @KeilaniFatina @marga_owski @ebonyplusirony @HasnainKazim Um Antisemitismus geht es auch, denn der kritisierte Text gegen Igor Levit in der SZ wird ebenfalls erwähnt. Eine kleine Gruppe aus Schwarzen, migrantischen Menschen und Juden (""bestens vernetzt"") beeinflusst also die öffentliche Meinung. Das steht doch da, oder etwa nicht?",,,,,,,,,
1.3530965100582E+018,"@DingensVonKrams @DiImog @JJ_1809 Wenn das alles so stimmt, warum fühlen sich die Juden dann in Ungarn sicherer als hier oder in Frankreich? Woran liegt’s?",,,,,,,,,
1.35302676141671E+018,"@Ringelschwanzm1 @exportblondie @anettselle Wie fundiert war denn ihre ursprüngliche Kritik, dass manche aus dem Kampf gegen Rassismus ein Geschäftsmodell gemacht hätten, oder sind die folgenden Absätze?\n\nDas ist, als würde man Juden in Deutschland sagen, sie sollten sich mal nicht so diskriminiert fühlen. https://t.co/YqU6W6wNsk",,,,,,,,,
1.35294515567494E+018,"Wie nennt man es nochmal, wenn man u. a. für das eigene Versagen die Juden verantwortlich macht? \nFrüher Antisemitismus, heute tagesschau.\n\nhttps://t.co/jHjhRp47hf",,,,,,,,,
1.35289209819911E+018,"Als Vorsitz von @TheIHRA will Deutschland den Kampf gegen Lügen, gegen Faktenverdrehung und gegen die Trivialisierung des Holocaust auch weltweit vorantreiben. Es besteht dringender Handlungsbedarf: https://t.co/5JWxIsiyYx",,,,,,,,,
1.35264176913406E+018,Präsident Kais Saied soll auch Juden für die sozialen Unruhen in seinem Land verantwortlich gemacht haben. Jetzt ist er um Schadensbegrenzung bemüht. https://t.co/ylTQT3IUhh,,,,,,,,,
1.35264098947583E+018,"Infos: die Bibel ist eine Reihe von Texten, die von Juden und Christen als heilig angesehen werden. Es dauerte Hunderte von Jahren, bis es von etwa 40 Personen geschrieben wurde.🤓\n\n#jesuhohler209 #quelle https://t.co/ZRaVj79IZJ",,,,,,,,,
1.35258009594962E+018,@WayneSchlegel_ Wie wäre es denn die Leute (teilweise Juden) die kritik und Empörung geäußert haben nicht zu blocken und sich nicht erst nach 2 Wochen darüber Gedanken zu machen?,,,,,,,,,
1.35256781941476E+018,"„Sven Liebich verhöhnt Opfer des NS, bagatellisiert die Schoa, droht &amp; beleidigt Jüdinnen_Juden &amp; reagiert auf Kritik an diesem #Antisemitismus mit Spott – er sei ja alles andere als Antisemit“, kommentiert @anetta2552\n die Vorgänge in der Stadt (#Halle).\nhttps://t.co/NYCCYBkTUm https://t.co/wPNEnEFhOw",,,,,,,,,
1.35238120912553E+018,"@Tomprivat1 @s_koenigsberg @JulesWarDa Es hat bicht funktioniert mit der Entnazifizierung, weil die meisten Nazis flott ihre alten Pöstchen wieder besetzt hatten, bei Gericht, Polizei, Finanzamt, Verwaltung in der Stadt. \nDen Job wollte man tunlichst behalten. \nDa haben Juden, die nicht nur ihr Eigentum zurück",,,,,,,,,
1.35228651275545E+018,"Einer der letzten Juden, die vor der Shoa in #Chemnitz zur Welt kamen, ist jetzt in #Neuseeland gestorben. Ein Nachruf des Historikers Dr. Jürgen Nitsche. https://t.co/22qtMBM8Oe via @freie_presse",,,,,,,,,
1.35190955717867E+018,"#WeRemember  \n\nWir von @IsraelinAustria beteiligen uns zum bevorstehenden #HolocaustMemorialDay an der weltweiten  Kampagne des @WorldJewishCong zur Erinnerung an die 6 Millionen Jüdinnen und Juden, die im #Holocaust ermordet wurden.\n\nNiemals vergessen! Niemals wieder! https://t.co/3qskvLLXrL",,,,,,,,,
1.35185968632943E+018,"Heute vor 79 Jahren, am 20. Januar 1942, findet in Berlin in einer Villa am Großen Wannsee die „Wannseekonferenz“ statt. 15 hochrangige Vertreter der NS-Regierung koordinieren die sogenannte „Endlösung“, Maßnahmen zur Deportation und Ermordung der europäischen Jüdinnen und Juden. https://t.co/Z2uxYgW4g1",,,,,,,,,
1.35183839489733E+018,Warum regen sich Teile meiner bubbel darüber auf das trump heute nicht bei der Amtseinführung auftaucht? First World problems 2.0.\n Kennt ihr die stelle vom Bären Juden bei inglorious Bastards mit dem baseball Schläger ? Ich feier die.,,,,,,,,,
1.35181849531141E+018,gab es eigentlich schon Äußerungen à la “die Juden nehmen uns den Impfstoff weg” von #noAfD und anderen? Weil in Israel hat man da ja derzeit die Nase vorn. @Tob_Scho @BlumeEvolution https://t.co/QoNQrQVWfG,,,,,,,,,
1.35180681778187E+018,"Heute vor 79 Jahren trafen sich 15 hochrangige Vertreter der NS-Regierung zur Wannseekonferenz, um den industriellen Massenmord an 11 Millionen europäischen Juden zu planen. \n\nDieses Treffen führte schließlich zur Vernichtung von 6 Millionen Juden. https://t.co/VPBcb0yyme",,,,,,,,,
1.3518063531243E+018,#OnThisDay\nAm 20. Januar 1942 fand die #WannseeKonferenz statt.\n\nDie Ausgabe 07 »70. Jahrestag der Wannsee-Konferenz« (2012) unseres Bulletins »Einsicht« widmet sich der Bedeutung des Treffens für den systematischen Genozid an den europäischen Juden.\n\n👉https://t.co/Q37VIkELeS https://t.co/Sc9a9ikzKP,,,,,,,,,
1.35174264088317E+018,"Juden*: Sagen, dass es extrem schmerzhaft und nicht in Ordnung ist, wenn Leute sich über brutale Ermordung ihrer Familien lustig machen.\n \nMenschen, die sich nicht mal im Geringsten vorstellen können, wie viel Schmerz und Angst das auch für Nachfahrengenerationen bedeutet: 🤡 https://t.co/s229xcVPl4",,,,,,,,,
1.35155468927234E+018,"#AfDBeobachtungJetzt\nWenn sie jetzt ganz unverhohlen\nWieder Nazi-Lieder johlen,\nÜber Juden Witze machen,\nÜber Menschenrechte lachen,\nWenn sie dann in lauten Tönen\nSaufend ihrer Dummheit frönen,\nDenn am Deutschen hinterm Tresen\nMuss nun mal die Welt genesen...\nSage Nein",,,,,,,,,
1.35148885170187E+018,"Hamas-Führer: Gewalt ist unsere Waffe\n\n Vor dem Beitritt seiner Gruppe zur PLO bekräftigt Ismail Haniyeh, dass ""der palästinensische Widerstand gegen Israel nicht aufhören wird"". \n #Gaza #Hamas #Terror #Israel #Juden\nhttps://t.co/RpObR10tTL",,,,,,,,,
1.35122597473885E+018,"In manchen deutschsprachigen #Medien wird ein Bild vermittelt, dass in #Israel nur orthodoxe, religiöse #Juden leben und geimpft werden. #Araber, Säkulare und Frauen kommen gar nicht vor. #Realität #Manipulation #derWahrheitverplichtet https://t.co/cpBcKsT1ob",,,,,,,,,
1.35115141613243E+018,"#Auschwitz trended, weil dieser werte Typ meinte, einen Witz darüber reißen zu müssen. Und wird von diesem anderen Herren hier verteidigt. Wenn ich so in meine TL gucke, werden Juden und Jüdinnen, inkl. mir, blockiert.\n\nDas Trauma, das dabei bei einigen ausgelöst wird, weil es https://t.co/RiMh8BuRMz",,,,,,,,,
1.35090753942107E+018,"und damit nichts anderes meinten, als dass sie Bewohner der geografischen Region Palästinas waren, ist Palästinenser seit 1967 ein politischer Begriff, der Juden stets ausschließt.(3/4)",,,,,,,,,
1.35087590391252E+018,"Guten Tag Herr @blumeevolution und Herr @O_Sundermeyer, wie stehen Sie zu der antisemitischen Vergangenheit von Frau #Kahane? #Antisemitismus  - Keine Meldung wert? https://t.co/PRgFUwIo2d",,,,,,,,,
1.35081142174392E+018,Teile des Völkermords an den Juden Europas sind kaum im Bewusstsein der Öffentlichkeit verankert: Dazu gehört die Rolle der nicht-deutschen Wachleute in den Vernichtungslagern.\nVon Uli Hufen @UHufen für den @DLF.\n#Bełżec #Sobibor #Treblinka #AktionReinhard\nhttps://t.co/rzucUVOsrn,,,,,,,,,
1.35080288917908E+018,@DirtyRainer @FluffyLyah Wie sicher fühlen sich Juden in deutschen Städten mittlerweile?,,,,,,,,,
1.3507822106354E+018,"Er verstand, dass sie, die Juden, zu leise gewesen waren: Aus Angst, aus Hoffnung, dass sowas nie wieder passieren würde, weil sie den Frieden wahren wollten. Gebracht hat es nichts. Juden leben mehr denn je in einer Welt voll Antisemitismus. Tagtäglich. Wir müssen lauter sein.",,,,,,,,,
1.35061632360113E+018,„Ich liefere nicht an Juden“: Frankreich weist Lieferdienstfahrer aus https://t.co/SXEkJnFPTG # via @faznet,,,,,,,,,
1.35049053870588E+018,"Wo fängt Satire an und wo endet sie?\nAlso wenn ausgerechnet Claus Kleber ein Buch schreibt, das dann auch noch ausgerechnet ""Rettet die Wahrheit"" heißt, bin ich mal auf den Fortsetzungsband gespannt. Adolf Hitler: ""Rettet die Juden!"" https://t.co/mbDbmECXAj",,,,,,,,,
1.35042141278851E+018,"@nomnomcookieez Ok. Eine WoC solidarisiert mit einer servo-kroatischen schwarzen Frau, weil diese in einem Artikel dumm angegangen wird. Und jetzt sagst du, du wirst unsichtbar gemacht, weil diese Beiden vergessen haben explizit auch weiße/poc Juden und Slaven zu erwähnen? Hä?",,,,,,,,,
1.3503952002298E+018,"Während muslimische Antisemiten bei uns mit Samthandschuhen angefasst werden, zeigt Frankreich, wie’s geht: Du willst keine Juden beliefern? Eilverfahren, vier Monate Knast ohne Bewährung, danach Abschiebung. So macht man das!\nhttps://t.co/4LciJKBp8J",,,,,,,,,
1.35033661604961E+018,"In Israel/Palästina leben ca. gleich viel Palästinenser und Juden.\n\n“Aber unser Leben ist so organisiert, dass nur die Hälfte den überwältigenden Anteil an politischer Macht, Landressourcen, Rechten und Freiheiten besitzt. Das ist Apartheid. |@btselemmako.co.il/video-blogs-sp…” https://t.co/nMFdLbxWRm",,,,,,,,,
1.35011369715967E+018,"2,5 Jahre nach Attacke auf den Inhaber d Restaurants #Schalom in #Chemnitz, Uwe Dziuballa, haben Behörden zumindest 1 der „mindestens“ 10 Angreifer identifiziert u angeklagt. Wie diese Ermittlung anfangs vertrödelt wurde, bleibt unfassbar. (S.102 in meinem Buch „Terror gg Juden“) https://t.co/ZFSKNQvZSI",,,,,,,,,
1.3493510901989E+018,"""#Mostofsky was among the many Orthodox #Jews who came to the Capitol to protest"".\n\nWenn die #Kapitol-Unruhen das US-Äquivalent zur #Kristallnacht waren (wie z. B. #Schwarzenegger unsinnigerweise verkündet), dann waren diesmal auch Juden daran beteiligt.\n\nhttps://t.co/HIrUh8CJtp",,,,,,,,,
1.34929704560201E+018,@ebonyplusirony @_FriedrichMerz Es soll ja auch Juden in der #sogAfD geben. Stockholm Syndrom?,,,,,,,,,
1.34924062811953E+018,"1,7 Millionen Zuschauer für ein Video zweier YouTuber aus #Gaza mit dem Titel „Juden verrückt machen“ - sie „Laufen“ durch #Antwerpen und ärgern provokativ „Juden“ - eine antisemitische Schande für Belgien. #Antisemitismus https://t.co/sP2FaHGjU3",,,,,,,,,
1.34923714992164E+018,"In #Strasbourg, FR, haben sich mind. 2 Deliveroo-Fahrer geweigert, Essenslieferungen in 2 koscheren Restaurants abzuholen und auszufahren. Auf die Aussage hin, es handele sich um israelische Spezialitäten, antworteten die Fahrer, sie würden keine Juden beliefern. https://t.co/k1KVNqUXDb",,,,,,,,,
1.34890099114032E+018,"Einem Juden wird vor einer Synagoge im Oktober 20 mit einem Klappspaten ein wenig der Kopf eingeschlagen - doch die Hamburger #Generalstaatsanwaltschaft sieht darin keine antisemitische Tat, weil der Täter psychisch krank sei. Wow! Da fällt einem nicht mehr viel ein",,,,,,,,,
1.34888858792068E+018,Weil Shell Juden eben keine Unternehmer sind.\nhttps://t.co/2a18Wp1z8F,,,,,,,,,
1.34860348993354E+018,Die Juden sind ja schon immer an allem schuld. Wenn ein Deutscher das sagt...  - bittere Ironie aus. #Haseloff #Impfung #SachsenAnhalt #antisemitismus,,,,,,,,,
1.34799104724744E+018,"@ebonyplusirony Da haben sie recht. Leider gilt das auch für die Menschen, die ""lieb"" sind, weil sie ""links"" sind, auch wenn sie, wie die #Jusos , mit der Fatah-Jugend kuscheln, welche die Juden  ins Meer treiben möchten.Da findet man leider auch sehr viel Verständnis beim linken Onkel.Ohne Suff",,,,,,,,,
1.34786611495771E+018,"@DuduRevolution Ein freies Palästina was seine Bürger nicht wie Dreck behandelt, universelle Menschenrechte schützt, schwule nicht gelyncht werden und niemand sterben muss wenn er an Juden verkauft. Und natürlich das Israels Existenzrecht anerkennt. https://t.co/NGkaSvsvRo",,,,,,,,,
1.34766475067991E+018,"Der Täter von #Hamburg lebte in der Wahnvorstellung, dass ihm Juden nach dem Leben trachten. Egal, wie man diesen Wahn einstuft (z.B. als krankhaft, mit Folge Schuldunfähigkeit) - es bleibt dabei, dass er deshalb gezielt einen BELIEBIGEN Juden attackieren wollte. #Antisemitismus https://t.co/ZyHDRV6FA3",,,,,,,,,
1.34766259419106E+018,"6MWE = 6 Millionen (Juden) waren nicht genug.\n\nGibt es da noch Fragen, ob das Nazis sind? https://t.co/3OC0l2lOUh",,,,,,,,,
1.34760857764149E+018,"In diesem Jahr feiern wir 1700 Jahre jüdisches Leben in Deutschland. Zum Auftakt des Festjahres sprach Bischof Tilmann Jeremias mit Landesrabbiner Yuriy Kadnykov über jüdische Traditionen, Vorurteile und Zukunftsziele.\n\nEin Interview: https://t.co/9Zu0YSn8xV https://t.co/6PdrxH1tPR",,,,,,,,,
1.34760660329451E+018,"Meine Meinung: #China hat #Covid19 außer Landes gelassen, #Corona zu vertuschen versucht, anstatt das Land abzuriegeln! Wir wollen #Schadenersatz für die dadurch entstandenen Probleme @KFW. #XiJinping unterdrückt zudem das Volk der #Uiguren wie einst #Hitler die #Juden! https://t.co/g4oYItGK7v",,,,,,,,,
1.34756924094201E+018,Die Jüd. Gemeinde #Hamburg ist befremdet über eine Entscheidung der Hamburger Generalstaatsanwaltschaft. Nach dem Angriff auf einen Juden vor der Synagoge in Eimsbüttel gehen die Ermittler nicht von einer antisemitischen Tat aus.\n#Antisemitismus\nvia @ndr\nhttps://t.co/JcCinP53LF https://t.co/qfBnlHULJo,,,,,,,,,
1.3474799966051E+018,Zufälle gibt´s! Ein Mann mit Hakenkreuz-Zettel prügelt vor einer Synagoge einen Kippa-tragenden Juden krankenhausreif. Die Hamburger Staatsanwaltschaft findet darin keinen antisemitischen Hintergrund. Keine Pointe.\n#Hamburg,,,,,,,,,
1.34747802417065E+018,Auf einmal waren Juden die Ratten die es auszumerzen gilt ...,,,,,,,,,
1.34723528018141E+018,"Weil gestern jemand hier bezweifelte, ob der von mir verwendete Begriff ""Nazis"" zutreffend sei: jemand, der wie etwa der rechte Herr auf seinem T-shirt meint, dass 6 Millionen tote Juden nicht genug gewesen seien, dürfte selbst bei vorsichtiger Auslegung ein Nazi sein. #Kapitol https://t.co/O5esjmoFcs",,,,,,,,,
1.34722785295829E+018,"Besuch in Israel ist für iranische Juden verboten. Das Teheraner Regime hat am Montag eine iranische Jüdin vorübergehend freigelassen, die wegen eines angeblichen Besuchs in Israel verhaftet worden war. Dank an @MENA_WATCH für die Übersetzung. \nhttps://t.co/nZAe0IVNCT",,,,,,,,,
1.34721322606965E+018,"CN Antisemitismus\n\nJuden angreifen mit Nazi-Material in den Taschen, ist für die Hamburger Staatsanwaltschaft kein ausreichender Beleg für ein politisches Tatmotiv. \n\nOkay, Deutschland\n\nhttps://t.co/LlFv66dEq6",,,,,,,,,
1.34719324131419E+018,"Staatsanwaltschaft #Hamburg sieht für Angriff auf jüdischen Studenten unmittelbar vor Synagoge kein antisemitisches Motiv, trotz aller eindeutigen Indizien. Was ist bloß los mit dieser Gesellschaft und den staatlichen Institutionen?! #Antisemitismus \nhttps://t.co/j76otQoy3z",,,,,,,,,
1.34712547409967E+018,"Ein Bewusstsein dafür, dass #Juden seit 1700 Jahren in Deutschland beziehungsweise auf dem entsprechenden Territorium leben, ist in weiten Teilen der Gesellschaft kaum vorhanden. https://t.co/lPl8e69soP",,,,,,,,,
1.3471225544153E+018,Wie ist es möglich dass die Juden schon lange den Impfstoff haben und auch genügend Impfstoff ?,,,,,,,,,
1.34688176628036E+018,"@mokka_1667 @isabelledaniel @Cover_Shadow @proletin Wir reißen uns seit Wochen beim Thema Impfen den Arsch auf. Stets um Aufklärung bemüht. Mit dem Resultat, dass wir täglich schlimme Mails bekommen. Da sind Bezeichnungen wie „Pharma-Lobbyisten“, „Panikmacher“, „Juden-Freunde“ etc. noch das Harmloseste. Aber gut, halten wir aus.",,,,,,,,,
1.3467344457563E+018,Ara­bi­sche Jugend­li­che grei­fen zwei Juden auf offe­ner Stra­ße an | BER​LIN​.jetzt | Eine wei­te­re WordPress-Website Quelle: Arabische Jugendliche greifen zwei Juden auf offener Straße an | https://t.co/tSFwxdILaK | Eine weitere WordPress-Website https://t.co/fDDxcbMHoH,,,,,,,,,
1.34645018444896E+018,Chaim Noll wie immer eine Leseempfehlung. https://t.co/C58vy0Uj0p,,,,,,,,,
1.34639076893257E+018,"Guten Morgen Herr @blumeevolution und Herr @Sundermeyer, wie stehen Sie zu der antisemitischen Vergangenheit von Frau #Kahane? #Antisemitismus @netzpolitik_org  - Keine Meldung wert?\nhttps://t.co/QnLiIxShvH",,,,,,,,,
1.34635941605299E+018,"A. #Kahane von der AA-Stiftung: Sie denunzierte #Juden bei der #Stasi, jetzt hetzt sie für #Merkel gegen die #Opposition! Wer für SED-Unrechtsstaat spitzelte und sich nicht von seinem radikalen Weltbild entfernt hat, darf kein #Steuergeld erhalten! #afd\n\n https://t.co/05kXlC7iMM",,,,,,,,,
1.34632353004514E+018,Jüdische Rundschau :: 1 (77) Januar 2021 :: Wie Anetta Kahane in der DDR Juden denunzierte https://t.co/qVWW6e22S3,,,,,,,,,
1.34615478854795E+018,"Und kahane ist selbst Jude. Einer von den nicht guten. wie gut, dass es so viele gute Juden gibt. https://t.co/UEHutI3mtG",,,,,,,,,
1.34614350926337E+018,Die Kinder von Teheran. Eine lange Flucht vor dem Holocaust.\n\nWeit über eine Million polnische Juden fliehen 1939 Richtung Osten. Viele finden Zuflucht in muslimischen Ländern. Dieser Aspekt der Judenverfolgung ist bisher nie vollständig erzählt worden. https://t.co/3wxJdnccSK,,,,,,,,,
1.34611181843193E+018,Lesenswert: Brandenburgs LKA lässt Nazilieder verbieten - U.a. leugnet eine Naziband aus #Brandenburg den Holocaust. Eine andere (Ort unbekannt) bezeichnet Juden als „Futter für die Schweine“. \n#Antisemitismus #Musik \nvia @berlinerzeitung \nhttps://t.co/pr06EqcpPd,,,,,,,,,
1.3460179884205E+018,"@NaumLea @thsiemon @PParzival @Watchdo0 @MENA_WATCH @PTroll3 @Mitleser100 @Der_Schakal @morvjn @CengizB50696906 @s_koenigsberg @DaddyvonDersim @AnnT_Wiegand @LilaR @snoopy120364 @Praag1989 @GGahnt @annegretme @Mazhar35116104 @Niemand13354159 @lgnTrk40308935 @Michael77720627 @APosener @TheIHRA @caitoz @paulkrugman @BartalYossi @BenWeinthal @kaikowsky Und Freiheit für Atheisten, Frauen, Homosexuelle, Kommunisten, Liberale, Raver, Juden, Jesiden, Philosophen, ... gibt es bei denen, die angeblich den Islam bekämpft haben immer noch nicht.",,,,,,,,,
1.34601112752902E+018,"Was früher Widerstandskämpfer:innen gemacht haben:\n- Im Untergrund gelebt\n- Juden versteckt\n- Sabotageakte\n\nWas ""Widerstandskämpfer:innen"" heute machen:\n- Böllern\n- Demotouren &amp; Geld sammeln\n- Shoppen gehen\n- Von der Couch Fake News teilen\n\n#WirMachenAuf\n#WirMachenEuchDicht",,,,,,,,,
1.34583467246347E+018,Ex-Stasi-IM spielt sich als „Kämpferin gegen Antisemitismus“ auf Wie Anetta Kahane in der DDR Juden denunzierte https://t.co/wSVQBfhVqD,,,,,,,,,
1.34574580904067E+018,"Das ist die Frau, in deren linksfaschistoidem Hetzblatt ""Belltower News"" mir in verleumderischer Absicht Antisemitismus unterstellt wurde. Gut, dass die Jüdische Rundschau solchen Leuten klare Ansage macht. \n\nhttps://t.co/yquiCBsklK",,,,,,,,,
1.34573823950055E+018,"Anetta #Kahane @anetta2552, die als IM „Victoria” für Erich Mielkes Geheimpolizei Dissidenten beim SED-Regime denunzierte unter anderem die jüdischen Brüder Thomas (l.) und Klaus Brasch.\nhttps://t.co/h30rhOy2TF\nhttps://t.co/B5ljray8z5 https://t.co/OiqtPQ7G7P https://t.co/pcBV2020Fc",,,,,,,,,
1.3456824509708E+018,"@Siebenund301 ach, haben die Juden 1939 auch frei und folgenlos auf Twitter gejammert? 🤨",,,,,,,,,
1.34563246385548E+018,"@glacier1979 @weareafreeworld @MENA_WATCH @HeikoHeinisch @BartalYossi @yafa161 Wenn Sie für Meinungsfreiheit / Pluralismus eintreten u der Meinung sind, dass auch die Perspektive der Palästinenser*innen, linker Juden u Jüdinnen gehört werden sollen, habe ich Sie missverstanden. #BDS #Israel",,,,,,,,,
1.34546088855227E+018,"@JoostNiemoller Juden frei, werd jetzt ungeimpfte verboten. Wir wollen Lebensraum.\n\nIk vind dit wel een enge gedachte.",,,,,,,,,
1.3453927511359E+018,"Die Nationalsozialisten setzten alles daran nicht nur Jüdinnen und Juden, sondern auch alles Jüdische aus der Welt zu schaffen. Sie änderten sogar die dt Buchstabiertafel, was die BRD nicht zurücknahm. Gut, dass sich das jetzt ändert! \nhttps://t.co/rkFfujBT8K",,,,,,,,,
1.34536151557519E+018,"""Ausgerechnet eine Denunziantin an Juden und nachweisliche Täterin der SED-Diktatur wird von unserer Politik skandalöserweise im wiedervereinigten Deutschland zur „Hüterin der Demokratie“ und „Kämpferin gegen Antisemitismus“ auserkoren... ""\n\nhttps://t.co/ayorv6qLiP",,,,,,,,,
1.34507332000225E+018,"Kränze von Juden in der AfD für jüdische Opfer von Linken zerstört. Was sich in Deutschland von Links, praktisch unsanktioniert tut, ist unfassbar.  https://t.co/AIyxxvtV5j",,,,,,,,,
1.35442384912799E+018,"RT @Aras_Nathan: Nicht nur die. Auch Islamistische Gruppen wie die Fatah haben Juden ermordet und werden nur dank der IDF daran gehindert,…",,,,,,,,,
1.3481007823029E+018,"Das müssen Sie unbedingt mal den AfD-Mitgliedern erzählen, die Migrations-Hintergrund haben. Und natürlich den Mitgliedern der Vereinigung der Juden in der AfD. Die wissen das bestimmt noch gar nicht. https://t.co/Siu4MeKlxA",,,,,,,,,
1.34767297669152E+018,"RT @LeonardKaminski: 4.10.2020: Im 1,8 Mio Menschen zählenden #Hamburg prügelt ein Mann einen der 2400 Juden der Stadt mit einem Klappspate…",,,,,,,,,
1.34638908758283E+018,"RT @neythomas: Noch eine Ergänzung zum Thema ""#Impfnationalismus"": #Israel wird ja jetzt gern von Links dafür kritisiert, dass es einen höh…",,,,,,,,,
1.34621325992232E+018,"@jens140180 @doorstopper_ @ThomeCampo Er erhebt den moralischen Zeigefinger. Bei der Massenmigration, beim Klima, bei Corona. Früher hat er den gehoben und gesagt:Kauft nicht bei Juden. Die sind unser Unglück. Propaganda works. Really.",,,,,,,,,
1.34584876150811E+018,"ach Juden, die sollen jezendlichmal aufhören mit ihrem rumgenöle über dinge die schon sooolange her sind. kann ich doch nix dafür, was damals war. guckmal was die heute in Palästina soalles machen. ist das besser?  #Antisemitismus https://t.co/dGmuJc9vZx",,,,,,,,,
